namapemda,provinsi,tahun,name,jenis,nilai
Provinsi Jawa Barat,Provinsi Jawa Barat,2024,54. Belanja Lainnya,Anggaran,19261242160464.0
Provinsi Jawa Barat,Provinsi Jawa Barat,2024,54. Belanja Lainnya,Realisasi,14137917954522.0
Provinsi Jawa Barat,Provinsi Jawa Barat,2024,61. Penerimaan Pembiayaan Daerah,Anggaran,1433359483806.0
Provinsi Jawa Barat,Provinsi Jawa Barat,2024,61. Penerimaan Pembiayaan Daerah,Realisasi,0.0
Provinsi Jawa Barat,Provinsi Jawa Barat,2024,61. Penerimaan Pembiayaan Daerah,Anggaran,1433359483806.0
Provinsi Jawa Barat,Provinsi Jawa Barat,2024,61. Penerimaan Pembiayaan Daerah,Realisasi,0.0
Provinsi Jawa Barat,Provinsi Jawa Barat,2024,61. Penerimaan Pembiayaan Daerah,Anggaran,1433359483806.0
Provinsi Jawa Barat,Provinsi Jawa Barat,2024,61. Penerimaan Pembiayaan Daerah,Realisasi,0.0
Provinsi Jawa Barat,Provinsi Jawa Barat,2024,62. Pengeluaran Pembiayaan Daerah,Anggaran,566806035144.0
Provinsi Jawa Barat,Provinsi Jawa Barat,2024,62. Pengeluaran Pembiayaan Daerah,Realisasi,330636853834.0
Provinsi Jawa Barat,Provinsi Jawa Barat,2024,62. Pengeluaran Pembiayaan Daerah,Anggaran,566806035144.0
Provinsi Jawa Barat,Provinsi Jawa Barat,2024,62. Pengeluaran Pembiayaan Daerah,Realisasi,330636853834.0
Provinsi Jawa Barat,Provinsi Jawa Barat,2024,62. Pengeluaran Pembiayaan Daerah,Anggaran,566806035144.0
Provinsi Jawa Barat,Provinsi Jawa Barat,2024,62. Pengeluaran Pembiayaan Daerah,Realisasi,330636853834.0
Provinsi Jawa Tengah,Provinsi Jawa Tengah,2024,41. PAD,Anggaran,18594062625000.0
Provinsi Jawa Tengah,Provinsi Jawa Tengah,2024,41. PAD,Realisasi,14743589067364.0
Provinsi Jawa Tengah,Provinsi Jawa Tengah,2024,41. PAD,Anggaran,18594062625000.0
Provinsi Jawa Tengah,Provinsi Jawa Tengah,2024,41. PAD,Realisasi,14743589067364.0
Provinsi Jawa Tengah,Provinsi Jawa Tengah,2024,41. PAD,Anggaran,18594062625000.0
Provinsi Jawa Tengah,Provinsi Jawa Tengah,2024,41. PAD,Realisasi,14743589067364.0
Provinsi Jawa Tengah,Provinsi Jawa Tengah,2024,42. TKDD,Anggaran,8610486756000.0
Provinsi Jawa Tengah,Provinsi Jawa Tengah,2024,42. TKDD,Realisasi,6669751726717.0
Provinsi Jawa Tengah,Provinsi Jawa Tengah,2024,42. TKDD,Anggaran,8610486756000.0
Provinsi Jawa Tengah,Provinsi Jawa Tengah,2024,42. TKDD,Realisasi,6669751726717.0
Provinsi Jawa Tengah,Provinsi Jawa Tengah,2024,42. TKDD,Anggaran,8610486756000.0
Provinsi Jawa Tengah,Provinsi Jawa Tengah,2024,42. TKDD,Realisasi,6669751726717.0
Provinsi Jawa Tengah,Provinsi Jawa Tengah,2024,43. Pendapatan Lainnya,Anggaran,25593372000.0
Provinsi Jawa Tengah,Provinsi Jawa Tengah,2024,43. Pendapatan Lainnya,Realisasi,22021103120.0
Provinsi Jawa Tengah,Provinsi Jawa Tengah,2024,43. Pendapatan Lainnya,Anggaran,25593372000.0
Provinsi Jawa Tengah,Provinsi Jawa Tengah,2024,43. Pendapatan Lainnya,Realisasi,22021103120.0
Provinsi Jawa Tengah,Provinsi Jawa Tengah,2024,43. Pendapatan Lainnya,Anggaran,25593372000.0
Provinsi Jawa Tengah,Provinsi Jawa Tengah,2024,43. Pendapatan Lainnya,Realisasi,22021103120.0
Provinsi Jawa Tengah,Provinsi Jawa Tengah,2024,51. Belanja Pegawai,Anggaran,7214897243000.0
Provinsi Jawa Tengah,Provinsi Jawa Tengah,2024,51. Belanja Pegawai,Realisasi,5802578735615.0
Provinsi Jawa Tengah,Provinsi Jawa Tengah,2024,51. Belanja Pegawai,Anggaran,7214897243000.0
Provinsi Jawa Tengah,Provinsi Jawa Tengah,2024,51. Belanja Pegawai,Realisasi,5802578735615.0
Provinsi Jawa Tengah,Provinsi Jawa Tengah,2024,51. Belanja Pegawai,Anggaran,7214897243000.0
Provinsi Jawa Tengah,Provinsi Jawa Tengah,2024,51. Belanja Pegawai,Realisasi,5802578735615.0
Provinsi Jawa Tengah,Provinsi Jawa Tengah,2024,52. Belanja Barang dan Jasa,Anggaran,6485076379000.0
Provinsi Jawa Tengah,Provinsi Jawa Tengah,2024,52. Belanja Barang dan Jasa,Realisasi,4242582351470.0
Provinsi Jawa Tengah,Provinsi Jawa Tengah,2024,52. Belanja Barang dan Jasa,Anggaran,6485076379000.0
Provinsi Jawa Tengah,Provinsi Jawa Tengah,2024,52. Belanja Barang dan Jasa,Realisasi,4242582351470.0
Provinsi Jawa Tengah,Provinsi Jawa Tengah,2024,52. Belanja Barang dan Jasa,Anggaran,6485076379000.0
Provinsi Jawa Tengah,Provinsi Jawa Tengah,2024,52. Belanja Barang dan Jasa,Realisasi,4242582351470.0
Provinsi Jawa Tengah,Provinsi Jawa Tengah,2024,53. Belanja Modal,Anggaran,1777270678000.0
Provinsi Jawa Tengah,Provinsi Jawa Tengah,2024,53. Belanja Modal,Realisasi,1023394548887.0
Provinsi Jawa Tengah,Provinsi Jawa Tengah,2024,53. Belanja Modal,Anggaran,1777270678000.0
Provinsi Jawa Tengah,Provinsi Jawa Tengah,2024,53. Belanja Modal,Realisasi,1023394548887.0
Provinsi Jawa Tengah,Provinsi Jawa Tengah,2024,53. Belanja Modal,Anggaran,1777270678000.0
Provinsi Jawa Tengah,Provinsi Jawa Tengah,2024,53. Belanja Modal,Realisasi,1023394548887.0
Provinsi Jawa Tengah,Provinsi Jawa Tengah,2024,54. Belanja Lainnya,Anggaran,13088954273000.0
Provinsi Jawa Tengah,Provinsi Jawa Tengah,2024,54. Belanja Lainnya,Realisasi,9348386148010.0
Provinsi Jawa Tengah,Provinsi Jawa Tengah,2024,54. Belanja Lainnya,Anggaran,13088954273000.0
Provinsi Jawa Tengah,Provinsi Jawa Tengah,2024,54. Belanja Lainnya,Realisasi,9348386148010.0
Provinsi Jawa Tengah,Provinsi Jawa Tengah,2024,54. Belanja Lainnya,Anggaran,13088954273000.0
Provinsi Jawa Tengah,Provinsi Jawa Tengah,2024,54. Belanja Lainnya,Realisasi,9348386148010.0
Provinsi Jawa Tengah,Provinsi Jawa Tengah,2024,61. Penerimaan Pembiayaan Daerah,Anggaran,1406055820000.0
Provinsi Jawa Tengah,Provinsi Jawa Tengah,2024,61. Penerimaan Pembiayaan Daerah,Realisasi,505869400000.0
Provinsi Jawa Tengah,Provinsi Jawa Tengah,2024,61. Penerimaan Pembiayaan Daerah,Anggaran,1406055820000.0
Provinsi Jawa Tengah,Provinsi Jawa Tengah,2024,61. Penerimaan Pembiayaan Daerah,Realisasi,505869400000.0
Provinsi Jawa Tengah,Provinsi Jawa Tengah,2024,61. Penerimaan Pembiayaan Daerah,Anggaran,1406055820000.0
Provinsi Jawa Tengah,Provinsi Jawa Tengah,2024,61. Penerimaan Pembiayaan Daerah,Realisasi,505869400000.0
Provinsi Jawa Tengah,Provinsi Jawa Tengah,2024,62. Pengeluaran Pembiayaan Daerah,Anggaran,70000000000.0
Provinsi Jawa Tengah,Provinsi Jawa Tengah,2024,62. Pengeluaran Pembiayaan Daerah,Realisasi,0.0
Provinsi Jawa Tengah,Provinsi Jawa Tengah,2024,62. Pengeluaran Pembiayaan Daerah,Anggaran,70000000000.0
Provinsi Jawa Tengah,Provinsi Jawa Tengah,2024,62. Pengeluaran Pembiayaan Daerah,Realisasi,0.0
Provinsi Jawa Tengah,Provinsi Jawa Tengah,2024,62. Pengeluaran Pembiayaan Daerah,Anggaran,70000000000.0
Provinsi Jawa Tengah,Provinsi Jawa Tengah,2024,62. Pengeluaran Pembiayaan Daerah,Realisasi,0.0
Provinsi Jawa Timur,Provinsi Jawa Timur,2024,41. PAD,Anggaran,42179385842086.0
Provinsi Jawa Timur,Provinsi Jawa Timur,2024,41. PAD,Realisasi,16783378523985.73
Provinsi Jawa Timur,Provinsi Jawa Timur,2024,41. PAD,Anggaran,42179385842086.0
Provinsi Jawa Timur,Provinsi Jawa Timur,2024,41. PAD,Realisasi,16783378523985.73
Provinsi Jawa Timur,Provinsi Jawa Timur,2024,41. PAD,Anggaran,42179385842086.0
Provinsi Jawa Timur,Provinsi Jawa Timur,2024,41. PAD,Realisasi,16783378523985.73
Provinsi Jawa Timur,Provinsi Jawa Timur,2024,42. TKDD,Anggaran,22016344984000.0
Provinsi Jawa Timur,Provinsi Jawa Timur,2024,42. TKDD,Realisasi,9013424442018.0
Provinsi Jawa Timur,Provinsi Jawa Timur,2024,42. TKDD,Anggaran,22016344984000.0
Provinsi Jawa Timur,Provinsi Jawa Timur,2024,42. TKDD,Realisasi,9013424442018.0
Provinsi Jawa Timur,Provinsi Jawa Timur,2024,42. TKDD,Anggaran,22016344984000.0
Provinsi Jawa Timur,Provinsi Jawa Timur,2024,42. TKDD,Realisasi,9013424442018.0
Provinsi Jawa Timur,Provinsi Jawa Timur,2024,43. Pendapatan Lainnya,Anggaran,58597344000.0
Provinsi Jawa Timur,Provinsi Jawa Timur,2024,43. Pendapatan Lainnya,Realisasi,24046294384.83
Provinsi Jawa Timur,Provinsi Jawa Timur,2024,43. Pendapatan Lainnya,Anggaran,58597344000.0
Provinsi Jawa Timur,Provinsi Jawa Timur,2024,43. Pendapatan Lainnya,Realisasi,24046294384.83
Provinsi Jawa Timur,Provinsi Jawa Timur,2024,43. Pendapatan Lainnya,Anggaran,58597344000.0
Provinsi Jawa Timur,Provinsi Jawa Timur,2024,43. Pendapatan Lainnya,Realisasi,24046294384.83
Provinsi Jawa Timur,Provinsi Jawa Timur,2024,51. Belanja Pegawai,Anggaran,17727137370882.0
Provinsi Jawa Timur,Provinsi Jawa Timur,2024,51. Belanja Pegawai,Realisasi,5817471461934.0
Provinsi Jawa Timur,Provinsi Jawa Timur,2024,51. Belanja Pegawai,Anggaran,17727137370882.0
Provinsi Jawa Timur,Provinsi Jawa Timur,2024,51. Belanja Pegawai,Realisasi,5817471461934.0
Provinsi Jawa Timur,Provinsi Jawa Timur,2024,51. Belanja Pegawai,Anggaran,17727137370882.0
Provinsi Jawa Timur,Provinsi Jawa Timur,2024,51. Belanja Pegawai,Realisasi,5817471461934.0
Provinsi Jawa Timur,Provinsi Jawa Timur,2024,52. Belanja Barang dan Jasa,Anggaran,21035172688078.0
Provinsi Jawa Timur,Provinsi Jawa Timur,2024,52. Belanja Barang dan Jasa,Realisasi,6046249511091.1
Provinsi Jawa Timur,Provinsi Jawa Timur,2024,52. Belanja Barang dan Jasa,Anggaran,21035172688078.0
Provinsi Jawa Timur,Provinsi Jawa Timur,2024,52. Belanja Barang dan Jasa,Realisasi,6046249511091.1
Provinsi Jawa Timur,Provinsi Jawa Timur,2024,52. Belanja Barang dan Jasa,Anggaran,21035172688078.0
Provinsi Jawa Timur,Provinsi Jawa Timur,2024,52. Belanja Barang dan Jasa,Realisasi,6046249511091.1
Provinsi Jawa Timur,Provinsi Jawa Timur,2024,53. Belanja Modal,Anggaran,4890316589762.9
Provinsi Jawa Timur,Provinsi Jawa Timur,2024,53. Belanja Modal,Realisasi,745522103870.0
Provinsi Jawa Timur,Provinsi Jawa Timur,2024,53. Belanja Modal,Anggaran,4890316589762.9
Provinsi Jawa Timur,Provinsi Jawa Timur,2024,53. Belanja Modal,Realisasi,745522103870.0
Provinsi Jawa Timur,Provinsi Jawa Timur,2024,53. Belanja Modal,Anggaran,4890316589762.9
Provinsi Jawa Timur,Provinsi Jawa Timur,2024,53. Belanja Modal,Realisasi,745522103870.0
Provinsi Jawa Timur,Provinsi Jawa Timur,2024,54. Belanja Lainnya,Anggaran,28177246305109.54
Provinsi Jawa Timur,Provinsi Jawa Timur,2024,54. Belanja Lainnya,Realisasi,8380266536750.9
Provinsi Jawa Timur,Provinsi Jawa Timur,2024,54. Belanja Lainnya,Anggaran,28177246305109.54
Provinsi Jawa Timur,Provinsi Jawa Timur,2024,54. Belanja Lainnya,Realisasi,8380266536750.9
Provinsi Jawa Timur,Provinsi Jawa Timur,2024,54. Belanja Lainnya,Anggaran,28177246305109.54
Provinsi Jawa Timur,Provinsi Jawa Timur,2024,54. Belanja Lainnya,Realisasi,8380266536750.9
Provinsi Jawa Timur,Provinsi Jawa Timur,2024,61. Penerimaan Pembiayaan Daerah,Anggaran,7593898028225.9
Provinsi Jawa Timur,Provinsi Jawa Timur,2024,61. Penerimaan Pembiayaan Daerah,Realisasi,3796949014113.0
Provinsi Jawa Timur,Provinsi Jawa Timur,2024,61. Penerimaan Pembiayaan Daerah,Anggaran,7593898028225.9
Provinsi Jawa Timur,Provinsi Jawa Timur,2024,61. Penerimaan Pembiayaan Daerah,Realisasi,3796949014113.0
Provinsi Jawa Timur,Provinsi Jawa Timur,2024,61. Penerimaan Pembiayaan Daerah,Anggaran,7593898028225.9
Provinsi Jawa Timur,Provinsi Jawa Timur,2024,61. Penerimaan Pembiayaan Daerah,Realisasi,3796949014113.0
Provinsi Jawa Timur,Provinsi Jawa Timur,2024,62. Pengeluaran Pembiayaan Daerah,Anggaran,18353244480.0
Provinsi Jawa Timur,Provinsi Jawa Timur,2024,62. Pengeluaran Pembiayaan Daerah,Realisasi,7647185200.0
Provinsi Jawa Timur,Provinsi Jawa Timur,2024,62. Pengeluaran Pembiayaan Daerah,Anggaran,18353244480.0
Provinsi Jawa Timur,Provinsi Jawa Timur,2024,62. Pengeluaran Pembiayaan Daerah,Realisasi,7647185200.0
Provinsi Jawa Timur,Provinsi Jawa Timur,2024,62. Pengeluaran Pembiayaan Daerah,Anggaran,18353244480.0
Provinsi Jawa Timur,Provinsi Jawa Timur,2024,62. Pengeluaran Pembiayaan Daerah,Realisasi,7647185200.0
Provinsi Kalimantan Barat,Provinsi Kalimantan Barat,2024,41. PAD,Anggaran,3216788665367.0
Provinsi Kalimantan Barat,Provinsi Kalimantan Barat,2024,41. PAD,Realisasi,2798792121701.1196
Provinsi Kalimantan Barat,Provinsi Kalimantan Barat,2024,41. PAD,Anggaran,3216788665367.0
Provinsi Kalimantan Barat,Provinsi Kalimantan Barat,2024,41. PAD,Realisasi,2798792121701.1196
Provinsi Kalimantan Barat,Provinsi Kalimantan Barat,2024,41. PAD,Anggaran,3216788665367.0
Provinsi Kalimantan Barat,Provinsi Kalimantan Barat,2024,41. PAD,Realisasi,2798792121701.1196
Provinsi Kalimantan Barat,Provinsi Kalimantan Barat,2024,42. TKDD,Anggaran,3203424755572.0
Provinsi Kalimantan Barat,Provinsi Kalimantan Barat,2024,42. TKDD,Realisasi,2693220699722.0
Provinsi Kalimantan Barat,Provinsi Kalimantan Barat,2024,42. TKDD,Anggaran,3203424755572.0
Provinsi Kalimantan Barat,Provinsi Kalimantan Barat,2024,42. TKDD,Realisasi,2693220699722.0
Provinsi Kalimantan Barat,Provinsi Kalimantan Barat,2024,42. TKDD,Anggaran,3203424755572.0
Provinsi Kalimantan Barat,Provinsi Kalimantan Barat,2024,42. TKDD,Realisasi,2693220699722.0
Provinsi Kalimantan Barat,Provinsi Kalimantan Barat,2024,43. Pendapatan Lainnya,Anggaran,2385000000.0
Provinsi Kalimantan Barat,Provinsi Kalimantan Barat,2024,43. Pendapatan Lainnya,Realisasi,1287736000.0
Provinsi Kalimantan Barat,Provinsi Kalimantan Barat,2024,43. Pendapatan Lainnya,Anggaran,2385000000.0
Provinsi Kalimantan Barat,Provinsi Kalimantan Barat,2024,43. Pendapatan Lainnya,Realisasi,1287736000.0
Provinsi Kalimantan Barat,Provinsi Kalimantan Barat,2024,43. Pendapatan Lainnya,Anggaran,2385000000.0
Provinsi Kalimantan Barat,Provinsi Kalimantan Barat,2024,43. Pendapatan Lainnya,Realisasi,1287736000.0
Provinsi Kalimantan Barat,Provinsi Kalimantan Barat,2024,51. Belanja Pegawai,Anggaran,2009750111081.0
Provinsi Kalimantan Barat,Provinsi Kalimantan Barat,2024,51. Belanja Pegawai,Realisasi,1429807901360.5
Provinsi Kalimantan Barat,Provinsi Kalimantan Barat,2024,51. Belanja Pegawai,Anggaran,2009750111081.0
Provinsi Kalimantan Barat,Provinsi Kalimantan Barat,2024,51. Belanja Pegawai,Realisasi,1429807901360.5
Provinsi Kalimantan Barat,Provinsi Kalimantan Barat,2024,51. Belanja Pegawai,Anggaran,2009750111081.0
Provinsi Kalimantan Barat,Provinsi Kalimantan Barat,2024,51. Belanja Pegawai,Realisasi,1429807901360.5
Provinsi Kalimantan Barat,Provinsi Kalimantan Barat,2024,52. Belanja Barang dan Jasa,Anggaran,2014514558397.0
Provinsi Kalimantan Barat,Provinsi Kalimantan Barat,2024,52. Belanja Barang dan Jasa,Realisasi,1121527830787.5
Provinsi Kalimantan Barat,Provinsi Kalimantan Barat,2024,52. Belanja Barang dan Jasa,Anggaran,2014514558397.0
Provinsi Kalimantan Barat,Provinsi Kalimantan Barat,2024,52. Belanja Barang dan Jasa,Realisasi,1121527830787.5
Provinsi Kalimantan Barat,Provinsi Kalimantan Barat,2024,52. Belanja Barang dan Jasa,Anggaran,2014514558397.0
Provinsi Kalimantan Barat,Provinsi Kalimantan Barat,2024,52. Belanja Barang dan Jasa,Realisasi,1121527830787.5
Provinsi Kalimantan Barat,Provinsi Kalimantan Barat,2024,53. Belanja Modal,Anggaran,1002300840112.0
Provinsi Kalimantan Barat,Provinsi Kalimantan Barat,2024,53. Belanja Modal,Realisasi,486715607329.0
Provinsi Kalimantan Barat,Provinsi Kalimantan Barat,2024,53. Belanja Modal,Anggaran,1002300840112.0
Provinsi Kalimantan Barat,Provinsi Kalimantan Barat,2024,53. Belanja Modal,Realisasi,486715607329.0
Provinsi Kalimantan Barat,Provinsi Kalimantan Barat,2024,53. Belanja Modal,Anggaran,1002300840112.0
Provinsi Kalimantan Barat,Provinsi Kalimantan Barat,2024,53. Belanja Modal,Realisasi,486715607329.0
Provinsi Kalimantan Barat,Provinsi Kalimantan Barat,2024,54. Belanja Lainnya,Anggaran,1594193978291.0
Provinsi Kalimantan Barat,Provinsi Kalimantan Barat,2024,54. Belanja Lainnya,Realisasi,1305963266653.0
Provinsi Kalimantan Barat,Provinsi Kalimantan Barat,2024,54. Belanja Lainnya,Anggaran,1594193978291.0
Provinsi Kalimantan Barat,Provinsi Kalimantan Barat,2024,54. Belanja Lainnya,Realisasi,1305963266653.0
Provinsi Kalimantan Barat,Provinsi Kalimantan Barat,2024,54. Belanja Lainnya,Anggaran,1594193978291.0
Provinsi Kalimantan Barat,Provinsi Kalimantan Barat,2024,54. Belanja Lainnya,Realisasi,1305963266653.0
Provinsi Kalimantan Barat,Provinsi Kalimantan Barat,2024,61. Penerimaan Pembiayaan Daerah,Anggaran,214161066942.0
Provinsi Kalimantan Barat,Provinsi Kalimantan Barat,2024,61. Penerimaan Pembiayaan Daerah,Realisasi,214161066942.44
Provinsi Kalimantan Barat,Provinsi Kalimantan Barat,2024,61. Penerimaan Pembiayaan Daerah,Anggaran,214161066942.0
Provinsi Kalimantan Barat,Provinsi Kalimantan Barat,2024,61. Penerimaan Pembiayaan Daerah,Realisasi,214161066942.44
Provinsi Kalimantan Barat,Provinsi Kalimantan Barat,2024,61. Penerimaan Pembiayaan Daerah,Anggaran,214161066942.0
Provinsi Kalimantan Barat,Provinsi Kalimantan Barat,2024,61. Penerimaan Pembiayaan Daerah,Realisasi,214161066942.44
Provinsi Kalimantan Barat,Provinsi Kalimantan Barat,2024,62. Pengeluaran Pembiayaan Daerah,Anggaran,16000000000.0
Provinsi Kalimantan Barat,Provinsi Kalimantan Barat,2024,62. Pengeluaran Pembiayaan Daerah,Realisasi,16000000000.0
Provinsi Kalimantan Barat,Provinsi Kalimantan Barat,2024,62. Pengeluaran Pembiayaan Daerah,Anggaran,16000000000.0
Provinsi Kalimantan Barat,Provinsi Kalimantan Barat,2024,62. Pengeluaran Pembiayaan Daerah,Realisasi,16000000000.0
Provinsi Kalimantan Barat,Provinsi Kalimantan Barat,2024,62. Pengeluaran Pembiayaan Daerah,Anggaran,16000000000.0
Provinsi Kalimantan Barat,Provinsi Kalimantan Barat,2024,62. Pengeluaran Pembiayaan Daerah,Realisasi,16000000000.0
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,41. PAD,Anggaran,4534190853121.0
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,41. PAD,Realisasi,3013529291098.42
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,41. PAD,Anggaran,4534190853121.0
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,41. PAD,Realisasi,3013529291098.42
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,41. PAD,Anggaran,4534190853121.0
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,41. PAD,Realisasi,3013529291098.42
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,42. TKDD,Anggaran,5587173370897.0
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,42. TKDD,Realisasi,3114759991640.0
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,42. TKDD,Anggaran,5587173370897.0
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,42. TKDD,Realisasi,3114759991640.0
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,42. TKDD,Anggaran,5587173370897.0
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,42. TKDD,Realisasi,3114759991640.0
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,43. Pendapatan Lainnya,Anggaran,322365890300.0
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,43. Pendapatan Lainnya,Realisasi,5309409124.0
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,43. Pendapatan Lainnya,Anggaran,322365890300.0
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,43. Pendapatan Lainnya,Realisasi,5309409124.0
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,43. Pendapatan Lainnya,Anggaran,322365890300.0
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,43. Pendapatan Lainnya,Realisasi,5309409124.0
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,51. Belanja Pegawai,Anggaran,2432959130218.0
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,51. Belanja Pegawai,Realisasi,1575831695549.0
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,51. Belanja Pegawai,Anggaran,2432959130218.0
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,51. Belanja Pegawai,Realisasi,1575831695549.0
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,51. Belanja Pegawai,Anggaran,2432959130218.0
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,51. Belanja Pegawai,Realisasi,1575831695549.0
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,52. Belanja Barang dan Jasa,Anggaran,2968806971843.0
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,52. Belanja Barang dan Jasa,Realisasi,1660930049015.4
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,52. Belanja Barang dan Jasa,Anggaran,2968806971843.0
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,52. Belanja Barang dan Jasa,Realisasi,1660930049015.4
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,52. Belanja Barang dan Jasa,Anggaran,2968806971843.0
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,52. Belanja Barang dan Jasa,Realisasi,1660930049015.4
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,53. Belanja Modal,Anggaran,3480646230180.0
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,53. Belanja Modal,Realisasi,1651356674434.0
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,53. Belanja Modal,Anggaran,3480646230180.0
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,53. Belanja Modal,Realisasi,1651356674434.0
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,53. Belanja Modal,Anggaran,3480646230180.0
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,53. Belanja Modal,Realisasi,1651356674434.0
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,54. Belanja Lainnya,Anggaran,2774353406857.0
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,54. Belanja Lainnya,Realisasi,2166422658372.0
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,54. Belanja Lainnya,Anggaran,2774353406857.0
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,54. Belanja Lainnya,Realisasi,2166422658372.0
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,54. Belanja Lainnya,Anggaran,2774353406857.0
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,54. Belanja Lainnya,Realisasi,2166422658372.0
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,61. Penerimaan Pembiayaan Daerah,Anggaran,1270524124780.0
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,61. Penerimaan Pembiayaan Daerah,Realisasi,1321130761577.8
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,61. Penerimaan Pembiayaan Daerah,Anggaran,1270524124780.0
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,61. Penerimaan Pembiayaan Daerah,Realisasi,1321130761577.8
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,61. Penerimaan Pembiayaan Daerah,Anggaran,1270524124780.0
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,61. Penerimaan Pembiayaan Daerah,Realisasi,1321130761577.8
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,62. Pengeluaran Pembiayaan Daerah,Anggaran,57488500000.0
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,62. Pengeluaran Pembiayaan Daerah,Realisasi,57488500000.0
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,62. Pengeluaran Pembiayaan Daerah,Anggaran,57488500000.0
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,62. Pengeluaran Pembiayaan Daerah,Realisasi,57488500000.0
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,62. Pengeluaran Pembiayaan Daerah,Anggaran,57488500000.0
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,62. Pengeluaran Pembiayaan Daerah,Realisasi,57488500000.0
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,41. PAD,Anggaran,2699466041860.0
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,41. PAD,Realisasi,1452852384567.92
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,41. PAD,Anggaran,2699466041860.0
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,41. PAD,Realisasi,1452852384567.92
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,41. PAD,Anggaran,2699466041860.0
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,41. PAD,Realisasi,1452852384567.92
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,42. TKDD,Anggaran,6516057759987.0
